2011-08-24T11:57:17.6118971+02:00 | AB FF E1 E1 E1 E1 E1 55 F9 ;
2011-08-24T11:57:17.6392419+02:00 | AB FF E1 E1 E1 E1 E1 55 F9 ;
2011-08-24T11:57:17.6734229+02:00 | AB FF E1 E1 E1 E1 E1 55 F9 ;
2011-08-24T11:57:17.7105337+02:00 | AB FF E1 E1 E1 E1 E1 55 F9 ;
2011-08-24T11:57:17.7359253+02:00 | AB FF E1 E1 E1 E1 E1 55 F9 ;
2011-08-24T11:57:17.7681531+02:00 | AB FF E1 E1 E1 E1 E1 55 F9 ;
2011-08-24T11:57:17.7954979+02:00 | AB FF E1 E1 E1 E1 E1 55 F9 ;
2011-08-24T11:57:17.8326087+02:00 | AB FF E1 E1 E1 E1 E1 55 F9 ;
2011-08-24T11:57:17.8580003+02:00 | AB FF E1 E1 E1 E1 E1 55 F9 ;
2011-08-24T11:57:17.8970643+02:00 | AB FF E1 E1 E1 E1 E1 55 F9 ;
2011-08-24T11:57:17.9234325+02:00 | AB FF E1 E1 E1 E1 E1 55 F9 ;
2011-08-24T11:57:17.9546837+02:00 | AB FF E1 E1 E1 E1 E1 55 F9 ;
2011-08-24T11:57:17.9859349+02:00 | AB FF E1 E1 E1 E1 E1 55 F9 ;
2011-08-24T11:57:18.0142563+02:00 | AB FF E1 E1 E1 E1 E1 55 F9 ;
2011-08-24T11:57:18.0464841+02:00 | AB FF E1 E1 E1 E1 E1 55 F9 ;
2011-08-24T11:57:18.0757821+02:00 | AB FF E1 E1 E1 E1 E1 55 F9 ;
2011-08-24T11:57:18.1119163+02:00 | AB FF E1 E1 E1 E1 E1 55 F9 ;
2011-08-24T11:57:18.1392611+02:00 | AB FF E1 E1 E1 E1 E1 55 F9 ;
2011-08-24T11:57:18.1714889+02:00 | AB FF E1 E1 E1 E1 E1 55 F9 ;
2011-08-24T11:57:18.2007869+02:00 | AB FF E1 E1 E1 E1 E1 55 F9 ;
2011-08-24T11:57:18.2359445+02:00 | AB FF E1 E1 E1 E1 E1 55 F9 ;
2011-08-24T11:57:18.2681723+02:00 | AB FF E1 E1 E1 E1 E1 55 F9 ;
2011-08-24T11:57:18.2984469+02:00 | AB FF E1 E1 E1 E1 E1 55 F9 ;
2011-08-24T11:57:18.3277449+02:00 | AB FF E1 E1 E1 E1 E1 55 F9 ;
