Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Business Objects.csproj,,,NAudio 1.8.5,,,,,"NAudio, 1.8.5  Recommendation:  NAudio, 2.3.0"
Project.0001,Project file needs to be converted to SDK-style,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Business Objects.csproj,,,,,,,,
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Business Objects.csproj,,,,,,,,"Current target framework: .NETFramework,Version=v4.8 Recommended target framework: net10.0-windows"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\VcuSerialPortSettings.cs,12,12,T:System.IO.Ports.Handshake,,,,,Handshake = Handshake.None;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\VcuSerialPortSettings.cs,12,12,T:System.IO.Ports.Handshake,,,,,Handshake = Handshake.None;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\VcuSerialPortSettings.cs,12,12,F:System.IO.Ports.Handshake.None,,,,,Handshake = Handshake.None;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\VcuSerialPortSettings.cs,12,12,T:System.IO.Ports.Handshake,,,,,Handshake = Handshake.None;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\VcuSerialPortSettings.cs,11,12,T:System.IO.Ports.StopBits,,,,,StopBits = StopBits.One;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\VcuSerialPortSettings.cs,11,12,T:System.IO.Ports.StopBits,,,,,StopBits = StopBits.One;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\VcuSerialPortSettings.cs,11,12,F:System.IO.Ports.StopBits.One,,,,,StopBits = StopBits.One;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\VcuSerialPortSettings.cs,11,12,T:System.IO.Ports.StopBits,,,,,StopBits = StopBits.One;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\VcuSerialPortSettings.cs,9,12,T:System.IO.Ports.Parity,,,,,Parity = Parity.None;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\VcuSerialPortSettings.cs,9,12,T:System.IO.Ports.Parity,,,,,Parity = Parity.None;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\VcuSerialPortSettings.cs,9,12,F:System.IO.Ports.Parity.None,,,,,Parity = Parity.None;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\VcuSerialPortSettings.cs,9,12,T:System.IO.Ports.Parity,,,,,Parity = Parity.None;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\VcuSerialPortSettings.cs,12,12,T:System.IO.Ports.Handshake,,,,,Handshake = Handshake.None;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\VcuSerialPortSettings.cs,12,12,T:System.IO.Ports.Handshake,,,,,Handshake = Handshake.None;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\VcuSerialPortSettings.cs,12,12,F:System.IO.Ports.Handshake.None,,,,,Handshake = Handshake.None;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\VcuSerialPortSettings.cs,12,12,T:System.IO.Ports.Handshake,,,,,Handshake = Handshake.None;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\VcuSerialPortSettings.cs,11,12,T:System.IO.Ports.StopBits,,,,,StopBits = StopBits.One;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\VcuSerialPortSettings.cs,11,12,T:System.IO.Ports.StopBits,,,,,StopBits = StopBits.One;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\VcuSerialPortSettings.cs,11,12,F:System.IO.Ports.StopBits.One,,,,,StopBits = StopBits.One;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\VcuSerialPortSettings.cs,11,12,T:System.IO.Ports.StopBits,,,,,StopBits = StopBits.One;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\VcuSerialPortSettings.cs,9,12,T:System.IO.Ports.Parity,,,,,Parity = Parity.None;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\VcuSerialPortSettings.cs,9,12,T:System.IO.Ports.Parity,,,,,Parity = Parity.None;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\VcuSerialPortSettings.cs,9,12,F:System.IO.Ports.Parity.None,,,,,Parity = Parity.None;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\VcuSerialPortSettings.cs,9,12,T:System.IO.Ports.Parity,,,,,Parity = Parity.None;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\SerialPortSettings.cs,30,36,T:System.IO.Ports.Parity,,,,,set;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\SerialPortSettings.cs,30,31,T:System.IO.Ports.Parity,,,,,get;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\SerialPortSettings.cs,30,8,T:System.IO.Ports.Parity,,,,,public Parity Parity
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\SerialPortSettings.cs,26,40,T:System.IO.Ports.StopBits,,,,,set;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\SerialPortSettings.cs,26,35,T:System.IO.Ports.StopBits,,,,,get;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\SerialPortSettings.cs,26,8,T:System.IO.Ports.StopBits,,,,,public StopBits StopBits
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\SerialPortSettings.cs,24,42,T:System.IO.Ports.Handshake,,,,,set;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\SerialPortSettings.cs,24,37,T:System.IO.Ports.Handshake,,,,,get;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\SerialPortSettings.cs,24,8,T:System.IO.Ports.Handshake,,,,,public Handshake Handshake
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\SerialPortSettings.cs,12,12,T:System.IO.Ports.Handshake,,,,,Handshake = Handshake.None;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\SerialPortSettings.cs,12,12,T:System.IO.Ports.Handshake,,,,,Handshake = Handshake.None;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\SerialPortSettings.cs,12,12,F:System.IO.Ports.Handshake.None,,,,,Handshake = Handshake.None;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\SerialPortSettings.cs,12,12,T:System.IO.Ports.Handshake,,,,,Handshake = Handshake.None;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\SerialPortSettings.cs,11,12,T:System.IO.Ports.StopBits,,,,,StopBits = StopBits.Two;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\SerialPortSettings.cs,11,12,T:System.IO.Ports.StopBits,,,,,StopBits = StopBits.Two;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\SerialPortSettings.cs,11,12,F:System.IO.Ports.StopBits.Two,,,,,StopBits = StopBits.Two;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\SerialPortSettings.cs,11,12,T:System.IO.Ports.StopBits,,,,,StopBits = StopBits.Two;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\SerialPortSettings.cs,9,12,T:System.IO.Ports.Parity,,,,,Parity = Parity.None;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\SerialPortSettings.cs,9,12,T:System.IO.Ports.Parity,,,,,Parity = Parity.None;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\SerialPortSettings.cs,9,12,F:System.IO.Ports.Parity.None,,,,,Parity = Parity.None;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\SerialPortSettings.cs,9,12,T:System.IO.Ports.Parity,,,,,Parity = Parity.None;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\SerialPortSettings.cs,12,12,T:System.IO.Ports.Handshake,,,,,Handshake = Handshake.None;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\SerialPortSettings.cs,12,12,T:System.IO.Ports.Handshake,,,,,Handshake = Handshake.None;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\SerialPortSettings.cs,12,12,F:System.IO.Ports.Handshake.None,,,,,Handshake = Handshake.None;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\SerialPortSettings.cs,12,12,T:System.IO.Ports.Handshake,,,,,Handshake = Handshake.None;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\SerialPortSettings.cs,11,12,T:System.IO.Ports.StopBits,,,,,StopBits = StopBits.Two;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\SerialPortSettings.cs,11,12,T:System.IO.Ports.StopBits,,,,,StopBits = StopBits.Two;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\SerialPortSettings.cs,11,12,F:System.IO.Ports.StopBits.Two,,,,,StopBits = StopBits.Two;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\SerialPortSettings.cs,11,12,T:System.IO.Ports.StopBits,,,,,StopBits = StopBits.Two;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\SerialPortSettings.cs,9,12,T:System.IO.Ports.Parity,,,,,Parity = Parity.None;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\SerialPortSettings.cs,9,12,T:System.IO.Ports.Parity,,,,,Parity = Parity.None;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\SerialPortSettings.cs,9,12,F:System.IO.Ports.Parity.None,,,,,Parity = Parity.None;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\SerialPortSettings.cs,9,12,T:System.IO.Ports.Parity,,,,,Parity = Parity.None;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,181,8,T:System.Windows.Forms.Keys,,,,,"private void AddRegisteredKey(ActionByKey actionByKey, Keys keys)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,183,12,T:System.Windows.Forms.KeyEventArgs,,,,,var keyEventArgs = new KeyEventArgs(keys);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,183,12,M:System.Windows.Forms.KeyEventArgs.#ctor(System.Windows.Forms.Keys),,,,,var keyEventArgs = new KeyEventArgs(keys);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,178,12,T:System.Windows.Forms.Keys,,,,,"AddRegisteredKey(ActionByKey.RemovePenalty6, Keys.D6 | Keys.Shift);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,178,12,T:System.Windows.Forms.Keys,,,,,"AddRegisteredKey(ActionByKey.RemovePenalty6, Keys.D6 | Keys.Shift);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,178,12,F:System.Windows.Forms.Keys.Shift,,,,,"AddRegisteredKey(ActionByKey.RemovePenalty6, Keys.D6 | Keys.Shift);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,178,12,T:System.Windows.Forms.Keys,,,,,"AddRegisteredKey(ActionByKey.RemovePenalty6, Keys.D6 | Keys.Shift);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,178,12,T:System.Windows.Forms.Keys,,,,,"AddRegisteredKey(ActionByKey.RemovePenalty6, Keys.D6 | Keys.Shift);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,178,12,F:System.Windows.Forms.Keys.D6,,,,,"AddRegisteredKey(ActionByKey.RemovePenalty6, Keys.D6 | Keys.Shift);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,177,12,T:System.Windows.Forms.Keys,,,,,"AddRegisteredKey(ActionByKey.RemovePenalty5, Keys.D5 | Keys.Shift);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,177,12,T:System.Windows.Forms.Keys,,,,,"AddRegisteredKey(ActionByKey.RemovePenalty5, Keys.D5 | Keys.Shift);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,177,12,F:System.Windows.Forms.Keys.Shift,,,,,"AddRegisteredKey(ActionByKey.RemovePenalty5, Keys.D5 | Keys.Shift);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,177,12,T:System.Windows.Forms.Keys,,,,,"AddRegisteredKey(ActionByKey.RemovePenalty5, Keys.D5 | Keys.Shift);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,177,12,T:System.Windows.Forms.Keys,,,,,"AddRegisteredKey(ActionByKey.RemovePenalty5, Keys.D5 | Keys.Shift);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,177,12,F:System.Windows.Forms.Keys.D5,,,,,"AddRegisteredKey(ActionByKey.RemovePenalty5, Keys.D5 | Keys.Shift);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,176,12,T:System.Windows.Forms.Keys,,,,,"AddRegisteredKey(ActionByKey.RemovePenalty4, Keys.D4 | Keys.Shift);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,176,12,T:System.Windows.Forms.Keys,,,,,"AddRegisteredKey(ActionByKey.RemovePenalty4, Keys.D4 | Keys.Shift);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,176,12,F:System.Windows.Forms.Keys.Shift,,,,,"AddRegisteredKey(ActionByKey.RemovePenalty4, Keys.D4 | Keys.Shift);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,176,12,T:System.Windows.Forms.Keys,,,,,"AddRegisteredKey(ActionByKey.RemovePenalty4, Keys.D4 | Keys.Shift);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,176,12,T:System.Windows.Forms.Keys,,,,,"AddRegisteredKey(ActionByKey.RemovePenalty4, Keys.D4 | Keys.Shift);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,176,12,F:System.Windows.Forms.Keys.D4,,,,,"AddRegisteredKey(ActionByKey.RemovePenalty4, Keys.D4 | Keys.Shift);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,175,12,T:System.Windows.Forms.Keys,,,,,"AddRegisteredKey(ActionByKey.RemovePenalty3, Keys.D3 | Keys.Shift);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,175,12,T:System.Windows.Forms.Keys,,,,,"AddRegisteredKey(ActionByKey.RemovePenalty3, Keys.D3 | Keys.Shift);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,175,12,F:System.Windows.Forms.Keys.Shift,,,,,"AddRegisteredKey(ActionByKey.RemovePenalty3, Keys.D3 | Keys.Shift);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,175,12,T:System.Windows.Forms.Keys,,,,,"AddRegisteredKey(ActionByKey.RemovePenalty3, Keys.D3 | Keys.Shift);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,175,12,T:System.Windows.Forms.Keys,,,,,"AddRegisteredKey(ActionByKey.RemovePenalty3, Keys.D3 | Keys.Shift);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,175,12,F:System.Windows.Forms.Keys.D3,,,,,"AddRegisteredKey(ActionByKey.RemovePenalty3, Keys.D3 | Keys.Shift);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,174,12,T:System.Windows.Forms.Keys,,,,,"AddRegisteredKey(ActionByKey.RemovePenalty2, Keys.D2 | Keys.Shift);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,174,12,T:System.Windows.Forms.Keys,,,,,"AddRegisteredKey(ActionByKey.RemovePenalty2, Keys.D2 | Keys.Shift);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,174,12,F:System.Windows.Forms.Keys.Shift,,,,,"AddRegisteredKey(ActionByKey.RemovePenalty2, Keys.D2 | Keys.Shift);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,174,12,T:System.Windows.Forms.Keys,,,,,"AddRegisteredKey(ActionByKey.RemovePenalty2, Keys.D2 | Keys.Shift);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,174,12,T:System.Windows.Forms.Keys,,,,,"AddRegisteredKey(ActionByKey.RemovePenalty2, Keys.D2 | Keys.Shift);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,174,12,F:System.Windows.Forms.Keys.D2,,,,,"AddRegisteredKey(ActionByKey.RemovePenalty2, Keys.D2 | Keys.Shift);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,173,12,T:System.Windows.Forms.Keys,,,,,"AddRegisteredKey(ActionByKey.RemovePenalty1, Keys.D1 | Keys.Shift);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,173,12,T:System.Windows.Forms.Keys,,,,,"AddRegisteredKey(ActionByKey.RemovePenalty1, Keys.D1 | Keys.Shift);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,173,12,F:System.Windows.Forms.Keys.Shift,,,,,"AddRegisteredKey(ActionByKey.RemovePenalty1, Keys.D1 | Keys.Shift);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,173,12,T:System.Windows.Forms.Keys,,,,,"AddRegisteredKey(ActionByKey.RemovePenalty1, Keys.D1 | Keys.Shift);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,173,12,T:System.Windows.Forms.Keys,,,,,"AddRegisteredKey(ActionByKey.RemovePenalty1, Keys.D1 | Keys.Shift);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,173,12,F:System.Windows.Forms.Keys.D1,,,,,"AddRegisteredKey(ActionByKey.RemovePenalty1, Keys.D1 | Keys.Shift);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,171,12,T:System.Windows.Forms.Keys,,,,,"AddRegisteredKey(ActionByKey.AddPenalty6, Keys.D6);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,171,12,T:System.Windows.Forms.Keys,,,,,"AddRegisteredKey(ActionByKey.AddPenalty6, Keys.D6);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,171,12,F:System.Windows.Forms.Keys.D6,,,,,"AddRegisteredKey(ActionByKey.AddPenalty6, Keys.D6);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,170,12,T:System.Windows.Forms.Keys,,,,,"AddRegisteredKey(ActionByKey.AddPenalty5, Keys.D5);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,170,12,T:System.Windows.Forms.Keys,,,,,"AddRegisteredKey(ActionByKey.AddPenalty5, Keys.D5);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,170,12,F:System.Windows.Forms.Keys.D5,,,,,"AddRegisteredKey(ActionByKey.AddPenalty5, Keys.D5);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,169,12,T:System.Windows.Forms.Keys,,,,,"AddRegisteredKey(ActionByKey.AddPenalty4, Keys.D4);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,169,12,T:System.Windows.Forms.Keys,,,,,"AddRegisteredKey(ActionByKey.AddPenalty4, Keys.D4);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,169,12,F:System.Windows.Forms.Keys.D4,,,,,"AddRegisteredKey(ActionByKey.AddPenalty4, Keys.D4);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,168,12,T:System.Windows.Forms.Keys,,,,,"AddRegisteredKey(ActionByKey.AddPenalty3, Keys.D3);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,168,12,T:System.Windows.Forms.Keys,,,,,"AddRegisteredKey(ActionByKey.AddPenalty3, Keys.D3);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,168,12,F:System.Windows.Forms.Keys.D3,,,,,"AddRegisteredKey(ActionByKey.AddPenalty3, Keys.D3);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,167,12,T:System.Windows.Forms.Keys,,,,,"AddRegisteredKey(ActionByKey.AddPenalty2, Keys.D2);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,167,12,T:System.Windows.Forms.Keys,,,,,"AddRegisteredKey(ActionByKey.AddPenalty2, Keys.D2);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,167,12,F:System.Windows.Forms.Keys.D2,,,,,"AddRegisteredKey(ActionByKey.AddPenalty2, Keys.D2);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,166,12,T:System.Windows.Forms.Keys,,,,,"AddRegisteredKey(ActionByKey.AddPenalty1, Keys.D1);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Business Objects\Business Objects.csproj,File,Business Objects\Options\KeySettings.cs,166,12,T:System.Windows.Forms.Keys,,,,,"AddRegisteredKey(ActionByKey.AddPenalty1, Keys.D1);"
